working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,is_insolvent,company_id,company_name,industry,company_size,economic_cycle
-0.0262,-0.0031,-0.0655,0.6602,0.7179,0.5556,0.4309,8.0358,1.0998,-0.0763,-0.0385,0.0015,1,COMP_07577,Pinnacle Development Co,Insurance,medium,contraction
0.2966,0.0164,0.0756,2.712,0.7631,0.81,0.45,0.8115,3.7765,0.0226,0.063,0.1131,0,COMP_01532,Pinnacle Manufacturing Ltd,Software,small,contraction
0.2062,0.2357,0.0597,2.4145,0.9376,1.1995,1.5249,0.5706,3.3611,-0.009,0.0576,0.0861,0,COMP_01215,United Commerce SA,Entertainment,medium,expansion
0.113,0.3569,0.1152,2.5864,1.1467,1.888,1.7744,0.8764,4.4621,0.0681,0.0458,0.1168,0,COMP_00505,Frontier Med Holdings,Automotive,medium,expansion
0.0795,0.15,-0.105,0.9707,1.089,0.995,0.862,4.0299,2.0321,-0.0879,0.0129,-0.1105,1,COMP_06531,United Dynamics Ltd,Oil & Gas,small,trough
0.3088,0.3281,0.035,2.5483,0.8877,1.4855,1.08,0.464,1.5,0.0637,0.0494,0.1062,0,COMP_03073,Horizon Services International,Consumer Goods,medium,contraction
-0.0192,0.1367,0.0388,0.9444,0.8458,1.1988,0.9957,2.6668,1.4772,0.0176,0.0397,-0.0291,0,COMP_09087,Nova Management Inc,Retail,enterprise,contraction
-0.066,0.1677,-0.0294,0.4971,0.6015,0.8317,0.8169,2.7324,1.8331,-0.0175,0.0281,0.0424,1,COMP_08648,Sigma Partners SA,Automotive,small,trough
-0.041,-0.2056,-0.0088,0.9453,0.6207,0.3038,1.1835,1.2,2.4023,0.0263,-0.0054,-0.0975,1,COMP_06620,Pinnacle Corp Co,Biotechnology,medium,peak
0.1834,-0.0794,-0.0224,0.8226,0.7208,1.2097,0.6505,1.2441,0.4,0.0008,0.0526,-0.0961,0,COMP_09274,National Tech Co,Airlines,enterprise,peak
0.0811,0.496,0.0784,2.2635,0.5198,1.9287,1.1924,1.0888,5.5924,0.0655,0.0722,0.1333,0,COMP_03710,Apex Materials Ltd,Mining,medium,peak
0.04,-0.0179,0.0181,0.4309,0.7896,0.8469,0.4951,9.8659,0.8182,-0.0235,-0.0125,0.0259,1,COMP_04850,Apex Dynamics PLC,Banking,small,trough
-0.0564,-0.0392,0.0389,0.3499,0.6216,0.9018,0.4159,3.4038,0.8768,-0.0232,-0.0132,-0.1006,1,COMP_04749,Summit Capital Ltd,Retail,small,contraction
-0.081,-0.2688,-0.0868,0.6581,0.6676,0.4805,0.5658,2.1721,1.4483,-0.0407,-0.0535,-0.2151,1,COMP_04269,Liberty Consulting Co,Biotechnology,micro,expansion
0.057,0.1829,0.0435,1.7968,1.0554,0.5909,0.8644,1.1316,1.687,0.0429,0.0075,0.0859,1,COMP_09879,Pacific Bio Corp,Semiconductors,small,contraction
-0.1586,0.1748,0.0084,0.3914,0.9535,1.7075,1.4398,3.04,2.0068,-0.0163,0.0121,0.0045,0,COMP_08906,Nexus Instruments Group,Banking,micro,expansion
0.1202,0.2137,0.0551,2.0144,1.6997,1.2739,1.5085,0.7836,4.8955,0.054,0.0407,0.045,0,COMP_04187,Freedom International Inc,Media,medium,expansion
-0.0344,-0.0347,-0.0143,0.6835,0.2878,0.4798,0.2419,4.6956,1.7109,-0.0352,-0.0164,-0.081,1,COMP_05302,Crown Bio Holdings,Utilities,small,trough
0.3684,0.1172,0.0635,1.4437,0.5875,1.0996,1.0062,0.9091,1.7291,0.0382,0.0019,0.0317,0,COMP_02924,Premier Services Holdings,Agriculture,small,trough
0.0474,0.0689,0.0112,0.9661,0.9364,1.1939,0.7872,2.3743,2.0143,-0.0167,0.0262,-0.0666,1,COMP_06589,Sigma Tech PLC,Logistics,enterprise,expansion
0.1857,0.2372,0.0018,1.8342,2.1805,1.4451,1.4893,0.5696,3.5731,-0.0199,0.0219,0.0526,0,COMP_01811,Vanguard Consulting Group,Retail,enterprise,contraction
0.2339,0.3723,0.1103,2.875,2.0141,1.664,0.9403,0.642,2.4127,0.0523,0.0043,0.0715,0,COMP_03487,Precision Services Group,E-Commerce,enterprise,trough
-0.1203,-0.0629,0.0491,0.8941,0.7017,0.6715,0.6324,2.3853,2.4239,-0.2181,-0.0347,0.0168,1,COMP_07420,Royal Services Inc,Mining,small,expansion
0.0945,0.2395,0.0396,1.9151,0.8629,1.6532,0.9071,2.2239,2.4192,0.0219,0.0331,0.0629,0,COMP_03142,Zenith Dynamics Ltd,Utilities,small,contraction
0.191,0.1195,-0.0054,1.4755,0.6332,0.8656,1.3109,0.8761,2.0342,0.0159,0.0346,0.148,1,COMP_09348,Phoenix Management Group,Media,small,expansion
0.0793,0.3373,0.0587,1.2783,1.7958,0.99,1.3317,1.5945,4.2342,0.0895,0.0505,0.1121,0,COMP_01325,Integrated Digital Inc,Real Estate,large,expansion
-0.0809,-0.1105,-0.0169,0.9569,0.5494,0.9564,0.7492,4.6031,1.5004,-0.034,-0.0419,-0.0905,1,COMP_04313,Dynamic Networks LLC,Consumer Goods,medium,peak
0.12,0.1483,-0.0245,0.7587,1.0638,1.1925,0.5056,6.8265,1.6442,-0.1,-0.145,-0.0639,1,COMP_07495,Nova Group Group,REIT,medium,expansion
0.0857,0.213,0.0,0.8704,0.8135,1.3024,0.6525,1.046,0.6868,0.0002,0.0176,-0.0412,0,COMP_08703,Nexus Group International,Automotive,medium,expansion
0.0571,0.2224,0.0174,0.793,0.4652,1.3664,0.9756,1.293,1.973,-0.0087,0.0114,0.0012,0,COMP_08692,Vanguard Materials Ltd,Consumer Goods,small,peak
0.0449,0.0735,-0.0905,1.008,1.1059,2.2,1.3082,1.803,0.6359,0.0649,0.0319,0.079,0,COMP_09504,Global Commerce Group,Construction,small,expansion
-0.0226,0.0478,0.0027,0.9704,0.3988,0.6298,1.0897,2.7157,2.213,0.0071,-0.0811,-0.025,1,COMP_05542,Vertex Consulting Group,Semiconductors,medium,expansion
-0.1361,0.1189,-0.0938,0.2941,0.7038,0.7438,0.5457,1.3844,0.05,-0.055,-0.0221,-0.0569,1,COMP_06173,National International Corp,Agriculture,small,contraction
0.1999,0.2452,0.0588,1.0293,0.3,0.7687,0.639,1.4195,6.2758,0.0379,0.0262,-0.0209,0,COMP_01541,Phoenix Pharma Co,Entertainment,micro,trough
0.015,0.0025,0.0049,1.4498,0.5863,1.2074,0.7608,2.2744,2.2335,0.0152,0.0055,0.0629,1,COMP_09410,Omega Services Group,Logistics,medium,contraction
0.1217,0.2425,-0.0128,1.0947,0.3479,1.0394,0.6935,1.3339,1.5,-0.0288,0.0289,-0.0416,0,COMP_02682,National Systems Co,Airlines,small,peak
0.1,0.0917,0.0784,0.3747,1.121,1.2218,0.9637,2.7595,1.2068,-0.0091,-0.0056,-0.0229,0,COMP_09883,Elite Analytics Ltd,REIT,enterprise,contraction
0.0014,-0.2327,0.0305,0.864,0.8515,0.4589,0.2403,4.3495,0.9487,-0.0257,-0.0289,-0.0928,1,COMP_06314,Global Power Ltd,Logistics,medium,trough
0.0926,0.3471,0.1663,3.5836,1.6032,1.9545,1.8841,0.5792,10.0876,0.1011,0.0759,0.2174,0,COMP_01192,Core Networks SA,Software,large,expansion
-0.1203,-0.4,0.008,0.487,0.4636,0.6381,0.8474,2.8514,1.7484,-0.0592,-0.0532,-0.0548,1,COMP_05294,Nova Digital Ltd,E-Commerce,small,contraction
0.1756,0.1833,0.0608,0.5,1.228,1.7535,0.7243,1.4882,1.5,0.0476,0.043,0.0402,0,COMP_01543,Integrated Works Group,Construction,medium,contraction
0.105,0.1248,-0.0205,0.6208,0.687,0.6414,0.2429,1.9793,1.5799,-0.0013,-0.0022,-0.0924,1,COMP_07057,Sigma Ventures Co,Manufacturing,medium,trough
0.0455,0.1412,0.0748,0.9966,0.5928,1.3636,0.7351,1.2589,3.2243,-0.0011,0.0071,0.0994,0,COMP_02540,United Systems LLC,Logistics,small,trough
0.2795,0.2903,0.0009,2.71,1.8168,1.4928,0.7245,0.2723,1.5,-0.0012,0.019,0.0414,0,COMP_00954,Vertex Digital Holdings,Biotechnology,enterprise,trough
-0.0099,-0.0635,-0.0133,0.2468,0.7717,0.8469,0.5234,1.1111,2.2651,-0.0684,-0.017,-0.25,1,COMP_07242,Pioneer Enterprises LLC,Semiconductors,large,expansion
0.0554,0.0741,0.0168,0.8883,0.4551,1.1213,0.7411,2.6203,1.2178,0.0141,-0.0613,-0.012,1,COMP_06732,Horizon Industries Inc,Automotive,micro,peak
0.062,0.054,-0.0133,0.5119,0.5723,0.609,0.4418,3.8392,1.527,-0.0116,0.0176,-0.0943,1,COMP_04847,Heritage Power LLC,Automotive,small,trough
-0.0361,-0.0804,-0.0107,0.9652,0.2493,0.7662,0.4857,3.9451,0.8235,-0.0502,0.0084,-0.0503,1,COMP_06802,Nova Dynamics Group,Logistics,large,contraction
0.0176,0.0579,0.0437,0.5705,0.5913,1.2078,0.5955,3.6918,1.9003,0.0021,-0.0037,0.0443,1,COMP_08011,Prime Systems PLC,Utilities,medium,contraction
0.0662,0.026,0.0002,1.1707,0.7089,0.6401,1.2691,5.951,0.6732,-0.1384,-0.0091,-0.0384,1,COMP_04331,Strategic Resources Inc,REIT,medium,expansion
0.2108,0.0712,-0.0095,1.2318,0.9956,1.5319,0.27,0.8812,1.2041,-0.0381,0.044,-0.0576,0,COMP_08925,Advanced International Co,Biotechnology,micro,contraction
-0.1193,0.11,-0.1085,1.1243,0.2544,0.6971,0.3137,6.3897,1.0349,-0.0468,-0.0486,-0.1055,1,COMP_05335,Liberty Trade Group,Real Estate,medium,contraction
0.0328,0.1255,-0.0417,0.5226,0.7168,0.688,0.0683,5.7995,1.9624,-0.0558,0.0215,-0.0367,1,COMP_07331,Heritage Networks Group,Hospitality,small,contraction
-0.0701,0.2705,-0.0601,1.1149,1.015,1.6277,0.6612,2.1965,4.4594,-0.0299,0.0098,0.096,0,COMP_09349,Pinnacle Networks Holdings,Oil & Gas,micro,contraction
-0.1024,-0.1946,-0.0355,0.7194,0.3616,0.8718,0.7546,2.156,0.8192,-0.0028,-0.0514,-0.0451,1,COMP_04730,National Enterprises Group,Automotive,micro,expansion
0.12,0.0035,0.0114,0.3575,0.1432,1.149,0.4518,2.1724,2.2441,0.0247,-0.1342,-0.1457,1,COMP_06542,Pacific International Corp,Hospitality,enterprise,expansion
0.0328,0.0071,0.0221,1.0024,0.6678,0.7685,0.6226,1.5357,1.9265,0.0117,-0.0288,-0.057,1,COMP_05306,Sigma Development Inc,Healthcare,medium,trough
-0.0107,0.1051,-0.0106,0.6186,0.5797,0.7722,0.251,5.4234,1.2159,-0.0239,-0.038,-0.1089,1,COMP_05162,American Ventures Corp,Insurance,small,trough
0.0975,-0.117,-0.0418,0.7992,0.2567,0.5966,0.2369,3.783,0.7335,-0.0442,-0.0307,-0.1306,1,COMP_07861,Alpha Brands PLC,Construction,medium,contraction
0.1806,0.2477,0.0855,1.618,0.6559,1.3459,1.4565,0.8129,2.936,0.0403,0.0752,0.1001,0,COMP_02157,Legacy Pharma Inc,Consumer Goods,small,peak
0.1494,0.1822,0.065,1.2375,0.5769,0.9973,0.55,0.7099,2.8783,0.0296,0.0415,0.0443,0,COMP_01063,Precision Manufacturing LLC,Technology,small,expansion
0.0914,0.3238,0.1273,3.0596,2.1229,1.7458,1.3461,0.3096,2.3016,0.0427,0.096,0.0863,0,COMP_01168,Crown Instruments Corp,Healthcare,enterprise,expansion
0.111,0.1494,0.0487,1.5294,1.4418,1.1058,0.5432,1.5561,3.0444,0.01,0.0244,0.021,0,COMP_03637,Quantum Management Holdings,Utilities,large,trough
-0.1091,-0.2781,0.06,1.3857,0.4831,0.9119,0.5117,2.9993,1.4766,-0.0689,-0.0549,-0.0673,1,COMP_07652,Global Materials Group,Biotechnology,enterprise,contraction
-0.1614,0.1252,-0.084,0.3961,0.6779,0.7539,0.6206,5.304,0.4507,0.0247,-0.0315,-0.1243,1,COMP_05589,Pacific Brands SA,Oil & Gas,large,expansion
0.0794,0.105,-0.02,0.6083,0.5838,0.7399,0.3812,2.4498,0.9605,-0.0222,-0.02,-0.1266,1,COMP_07193,Core Manufacturing International,Consumer Goods,micro,contraction
0.0556,-0.2295,0.0231,0.792,0.4193,0.9126,0.8698,7.4076,1.4637,-0.0408,0.008,-0.0795,1,COMP_04492,United Associates Co,Banking,small,expansion
-0.0229,-0.0985,-0.0152,0.4077,0.4124,0.7897,0.5998,4.4287,1.4768,-0.0783,-0.043,-0.0765,1,COMP_07267,Apex Systems Co,Retail,small,contraction
0.0232,-0.4,-0.0856,0.8412,0.6459,0.5362,0.7406,6.6812,0.05,-0.0516,-0.069,-0.043,1,COMP_04981,American Group Group,Oil & Gas,medium,trough
0.0943,0.0008,0.0129,0.6431,0.7477,1.6913,0.8493,0.5556,2.7394,0.074,0.0306,0.0374,1,COMP_08336,Vista Dynamics LLC,Media,large,expansion
0.0789,0.1698,0.0263,1.2314,0.7994,1.0492,0.6201,1.3204,1.4921,0.0154,0.0104,-0.0275,1,COMP_09953,Heritage Capital PLC,Automotive,large,trough
-0.1845,0.1159,-0.1057,0.4292,0.4379,1.601,0.2276,1.9863,1.227,-0.099,0.037,-0.196,1,COMP_04947,Peak Manufacturing Group,Agriculture,large,expansion
0.1223,0.1041,0.0891,0.5,0.8433,1.8638,1.0232,1.4565,2.5571,0.0181,0.0324,0.084,0,COMP_02783,Frontier Group International,Telecommunications,small,expansion
0.1514,0.1169,0.0353,1.1561,0.3014,0.99,0.6263,1.1522,3.7868,0.0167,0.0429,-0.0366,0,COMP_00718,Strategic Resources Holdings,Manufacturing,micro,expansion
0.1533,0.1979,0.0164,0.6352,0.9897,1.5151,1.0462,1.4245,1.6068,0.038,0.0002,0.1252,0,COMP_02503,Summit Partners Holdings,Airlines,small,expansion
0.1069,-0.115,-0.0181,1.0518,0.7078,0.8762,0.6555,3.5436,1.5104,0.022,-0.1094,-0.1133,1,COMP_04361,Crown Manufacturing International,Logistics,large,expansion
0.2855,0.2941,0.0877,2.0507,0.3523,1.1986,0.754,0.383,5.6026,0.0276,0.0553,0.0878,0,COMP_04172,Dynamic Commerce Co,Technology,micro,contraction
0.0849,0.1025,-0.0008,0.4373,0.9392,0.7973,0.5904,3.6918,1.9373,0.014,0.0187,0.0358,1,COMP_08083,Freedom Energy Corp,REIT,micro,contraction
0.0686,0.0848,0.0471,0.35,1.1111,1.2201,0.597,1.7851,1.0654,0.0292,0.0113,0.0172,1,COMP_09761,Royal Devices SA,Utilities,small,contraction
0.268,0.3733,0.1121,2.8956,1.7297,1.7425,1.8408,0.4574,6.1351,0.0622,0.0896,0.1684,0,COMP_00396,Peak Devices Group,Technology,large,expansion
-0.0231,0.0399,-0.1185,0.4654,0.2803,1.5063,0.3586,5.1614,0.0791,-0.0569,-0.0627,-0.0995,1,COMP_07187,Horizon Holdings International,Oil & Gas,small,peak
-0.0076,0.1494,0.0749,0.7913,0.8795,1.54,1.2432,0.8781,1.6219,0.0169,0.0348,0.0185,1,COMP_09823,Metro Materials Ltd,Manufacturing,small,expansion
0.0602,0.1177,-0.0124,0.4756,0.6522,0.8223,0.531,2.6771,1.2911,0.0143,-0.0175,-0.0284,1,COMP_04493,Innovative Power Corp,Manufacturing,small,contraction
0.1632,0.3554,0.0553,1.5036,0.7929,0.945,0.7161,0.8539,4.1742,0.0061,0.0801,0.1013,0,COMP_01366,Core Group LLC,Semiconductors,small,peak
0.0475,0.0936,0.0535,1.2069,0.7142,0.8532,0.8124,2.963,1.7881,0.056,0.0126,0.0474,1,COMP_09527,Premier Materials International,Insurance,small,expansion
-0.1043,0.0609,0.0332,2.0,0.9626,0.8388,0.5672,1.0463,0.4,-0.0385,0.0383,0.0189,1,COMP_08788,Pinnacle Digital SA,Biotechnology,small,contraction
-0.0144,0.15,0.0482,0.8188,0.5675,1.0823,0.5501,3.48,2.0786,-0.0735,0.037,-0.2472,1,COMP_05918,Freedom Brands PLC,Energy,medium,expansion
0.0238,-0.1234,-0.0248,0.3936,0.529,0.8042,0.7186,2.4845,0.9365,-0.09,-0.017,-0.0573,1,COMP_04969,Delta Manufacturing LLC,Consumer Goods,enterprise,expansion
0.1536,0.3103,0.019,1.7423,0.8396,1.2029,0.6429,1.9735,1.5,-0.0124,0.0079,0.0519,0,COMP_02915,National Energy Ltd,Utilities,small,contraction
-0.0842,-0.047,-0.002,0.6443,0.3833,0.7702,0.4729,6.4813,0.9256,-0.0436,-0.034,-0.071,1,COMP_05645,Heritage Management Ltd,Utilities,medium,contraction
0.1787,0.203,0.055,1.8674,0.8823,1.0265,0.55,0.6351,4.4512,0.0675,0.0593,0.203,0,COMP_03767,Heritage Resources Holdings,Healthcare,micro,expansion
0.0893,0.2626,0.085,1.7403,0.3,1.0398,1.0797,1.9508,3.4877,0.0148,0.053,0.0856,0,COMP_03441,Elite Devices Corp,Energy,micro,contraction
-0.0057,0.0414,0.0177,0.8985,0.9409,0.7411,0.5466,6.9447,1.7383,-0.0119,-0.0019,-0.0968,1,COMP_07358,Strategic Enterprises International,Telecommunications,small,trough
-0.0999,0.1263,-0.0972,0.6891,0.568,1.0971,0.0889,4.132,0.3696,0.0117,0.0176,-0.0608,1,COMP_06807,Precision Bio LLC,Renewable Energy,micro,trough
0.1677,0.0916,0.0325,1.5338,0.3746,1.2461,0.6447,1.3252,3.7316,0.0367,0.0423,0.0624,0,COMP_02144,Frontier Materials Co,Entertainment,small,contraction
0.12,-0.0845,-0.0325,0.7334,0.7364,0.7626,0.3716,3.0535,2.2187,0.0074,-0.0161,-0.0765,1,COMP_05105,Vista Materials International,Retail,small,contraction
-0.1472,-0.333,-0.0698,1.1036,0.7351,0.7129,1.0327,4.753,2.3059,-0.0272,-0.0563,-0.1451,1,COMP_05074,Metro Labs Group,Energy,small,peak
0.13,0.4293,0.0481,1.1545,1.5734,1.7331,1.7978,1.4734,5.4402,0.0866,0.1203,0.1642,0,COMP_01572,Integrated Brands Co,Insurance,large,peak
0.2127,0.3675,0.1864,1.7349,1.4285,2.496,1.9085,1.0965,4.7536,0.0928,0.0843,0.1448,0,COMP_04080,Liberty Med Ltd,Energy,large,expansion
0.0907,0.168,0.1154,1.5662,0.9282,1.6906,1.2415,0.7813,2.034,0.0347,0.0277,0.0731,0,COMP_01123,Pioneer Development LLC,E-Commerce,small,contraction
0.0389,0.1255,0.0631,0.5102,0.5899,1.7994,0.7904,1.9456,3.8443,-0.0313,0.0352,0.1359,0,COMP_02787,Premier Retail Ltd,REIT,small,expansion
0.0923,0.2342,0.0651,1.9258,1.0796,0.9107,0.8672,0.6432,4.9656,0.028,0.0225,0.0383,0,COMP_02968,Premier Systems Corp,Logistics,medium,trough
0.279,0.1962,0.0746,2.1305,0.4891,1.6631,1.2569,0.8493,3.7461,0.0927,0.0821,0.1169,0,COMP_02505,Sigma Energy Holdings,Healthcare,small,expansion
-0.0333,0.15,-0.0895,0.4702,0.7181,1.6152,0.4481,3.2342,0.5755,-0.095,-0.1153,-0.1434,1,COMP_05989,Titan Dynamics International,Renewable Energy,medium,expansion
-0.0253,0.0579,0.0464,2.0,0.8012,1.0016,0.9925,0.6307,2.0334,0.0168,0.0678,-0.0124,1,COMP_08868,United Brands Inc,Technology,large,expansion
0.0073,-0.1083,-0.0452,0.5907,0.878,0.8162,1.2443,3.1545,2.0649,-0.0514,0.0143,-0.1083,1,COMP_07165,Titan Commerce LLC,Automotive,enterprise,expansion
0.2217,0.1739,-0.0269,3.6247,0.8177,1.2729,0.7257,0.6325,2.0874,0.0035,0.0114,0.0013,0,COMP_00729,Apex Commerce Ltd,Biotechnology,small,trough
0.0218,-0.0377,-0.0189,0.6086,0.8083,1.155,0.462,5.2787,1.4196,-0.0989,-0.0204,-0.1195,1,COMP_07588,Vertex Management Holdings,Utilities,large,expansion
-0.2786,0.038,0.0056,0.7533,0.6604,0.8384,0.6881,5.1489,2.3817,-0.0088,-0.0638,-0.1956,1,COMP_07544,Core Pharma International,Construction,small,contraction
0.1057,0.1786,0.0239,1.4456,0.3,1.2103,0.525,1.3289,1.5,0.0327,0.0905,0.0276,0,COMP_00413,Liberty Ventures Ltd,Transportation,micro,peak
-0.0851,0.1295,-0.0122,0.6239,0.4304,0.3938,0.2378,8.2314,0.6727,-0.0606,-0.0415,-0.1084,1,COMP_05746,Elite Power Group,REIT,medium,trough
0.0287,0.1071,-0.0292,0.4238,0.7854,1.1623,0.7952,3.3464,2.1049,-0.0289,-0.0038,-0.1197,1,COMP_07669,Sterling Solutions International,Media,medium,expansion
0.1107,0.3458,0.0244,0.9253,0.4844,0.81,0.6975,1.2746,5.0453,0.0271,0.0428,0.0639,0,COMP_00826,Zenith Ventures Ltd,Media,micro,contraction
0.1072,0.2437,0.0288,0.5,0.4793,0.81,0.7386,2.75,3.9627,0.0831,0.0242,0.0473,0,COMP_03268,Pinnacle Instruments LLC,Banking,small,contraction
0.2635,0.202,0.0753,1.2592,0.6188,0.9135,0.9678,1.0925,7.0223,0.0736,0.0128,0.0844,0,COMP_03975,American Energy Ltd,Healthcare,small,contraction
0.151,0.0332,-0.0647,1.0588,0.9147,0.8918,1.35,1.6501,1.6304,0.0398,-0.01,-0.0635,0,COMP_08809,American Commerce SA,Media,medium,contraction
0.0562,0.0845,0.0238,2.0,0.7305,1.0861,0.703,1.0843,2.8324,-0.0087,0.0563,0.138,0,COMP_08307,Integrated Industries SA,Semiconductors,large,expansion
0.0564,0.1702,-0.0061,0.8444,1.0501,0.991,0.55,1.1903,5.0552,0.0067,0.0463,0.0328,0,COMP_00418,Frontier Trade Holdings,Renewable Energy,small,expansion
0.12,-0.085,-0.0583,0.2293,0.4603,0.8211,0.3341,2.4247,0.3351,-0.0278,-0.0495,0.0116,1,COMP_06749,Omega Networks LLC,Biotechnology,small,contraction
0.0386,0.0713,0.0489,0.35,0.7158,1.0247,0.7085,1.6389,0.4,0.006,0.0214,0.0278,0,COMP_08968,Elite Commerce SA,Utilities,medium,trough
0.4083,0.3107,0.1155,3.305,0.6182,1.1526,0.8241,0.6186,5.0764,0.0914,0.0662,0.059,0,COMP_02083,Strategic International Holdings,Technology,small,trough
0.127,0.0666,0.0191,1.2072,1.2274,0.495,0.5457,2.6294,0.4,0.0052,-0.0315,-0.0452,0,COMP_08946,Strategic Group SA,Airlines,small,contraction
0.0359,0.1867,0.0604,0.5,0.607,0.99,0.6803,2.375,4.6952,0.0329,0.0273,0.0926,0,COMP_03374,Liberty Networks International,Financial Services,micro,expansion
-0.0279,0.0235,0.0251,0.3184,0.4836,0.6548,0.875,5.3818,1.4311,-0.0392,-0.0259,-0.2397,1,COMP_05727,Prime Pharma International,Insurance,medium,expansion
0.1553,0.1103,0.1271,1.0592,0.9729,1.2058,1.0037,0.8482,3.3964,0.0641,0.0327,0.227,0,COMP_04108,Global Systems Holdings,Mining,small,expansion
0.0822,-0.1495,-0.0485,0.8104,0.5923,0.4952,0.7471,3.4442,1.8749,-0.0317,-0.0436,-0.0142,1,COMP_04381,Alpha Solutions International,Automotive,large,expansion
0.0215,-0.1798,0.06,1.2506,0.4382,0.9019,0.0993,6.41,2.2701,-0.0702,-0.0246,-0.0348,1,COMP_07724,National International PLC,Energy,enterprise,contraction
0.2719,0.1778,0.0692,1.2757,1.2061,1.3243,1.0971,1.2207,5.3725,0.0573,0.0411,0.1076,0,COMP_01067,Heritage Pharma Holdings,Mining,medium,contraction
0.4648,0.3373,0.1129,2.5704,1.0515,1.6766,0.5582,0.4429,1.5,0.0355,0.0105,0.1112,0,COMP_03914,Integrated Corp Ltd,Biotechnology,medium,peak
-0.1096,-0.1394,0.0525,0.4627,0.5217,0.584,0.135,4.2503,1.1969,-0.1553,-0.0299,-0.0779,1,COMP_05537,Omega Capital Inc,Oil & Gas,micro,expansion
0.0694,0.2151,0.0346,1.8966,0.8806,0.8787,0.8195,0.7399,2.597,0.0065,-0.0061,0.031,1,COMP_08003,Atlantic Commerce SA,Healthcare,medium,trough
0.12,-0.1429,0.0092,0.8909,0.4436,0.3575,0.0627,4.299,1.743,0.0117,0.0082,0.0237,1,COMP_05388,Metro Capital Ltd,Airlines,large,trough
0.0415,-0.0945,-0.0654,0.7861,0.3131,0.4302,0.338,3.2815,1.3424,-0.1038,-0.0197,-0.1662,1,COMP_05733,Advanced Works International,Retail,small,peak
0.0688,0.3423,0.0671,1.3336,0.8403,1.1188,0.8879,1.2184,5.9136,0.0261,0.0129,0.1348,0,COMP_02739,Liberty Tech Corp,Consumer Goods,small,contraction
-0.0788,0.1116,0.03,0.9644,0.6739,0.6454,0.7901,2.0584,1.6844,-0.0203,-0.0266,0.0572,1,COMP_05053,Freedom Enterprises Holdings,Pharmaceuticals,enterprise,contraction
0.2264,0.1814,0.0999,2.4793,0.669,1.569,0.9856,0.5807,2.8548,0.1354,0.1302,0.1793,0,COMP_04001,Innovative Power Ltd,Healthcare,medium,expansion
0.3254,0.3308,0.112,4.1787,1.3408,2.3121,1.4672,0.1,8.9935,0.1624,0.1471,0.2609,0,COMP_02428,Advanced Ventures Corp,Software,medium,peak
0.12,0.15,0.0208,0.512,0.509,1.0734,0.4622,3.4998,0.05,0.0263,0.0052,-0.1766,1,COMP_06834,Premier Pharma Holdings,Energy,small,peak
0.0428,0.2677,0.0472,0.6254,1.8788,1.4142,1.1196,2.375,1.5,0.0148,0.028,0.1737,0,COMP_01688,Phoenix Instruments Holdings,Banking,large,expansion
0.4707,0.2209,0.0911,2.899,1.5993,1.6894,0.6281,0.5847,6.8978,0.1343,0.0588,0.1698,0,COMP_00852,Vertex Products Corp,Technology,large,expansion
-0.0676,0.0662,-0.0781,0.9687,0.3617,1.3088,0.2294,7.4076,2.2763,-0.1388,0.0124,0.0959,1,COMP_06304,Eagle Consulting International,Banking,large,expansion
0.22,0.1315,0.0325,0.524,0.4465,2.0114,0.5875,2.0291,0.7764,0.069,0.013,0.0111,0,COMP_09088,Horizon Retail Co,Automotive,small,expansion
0.0666,0.0049,-0.0204,0.8768,0.7423,0.4442,0.3775,9.2295,0.2528,-0.0127,-0.014,-0.1473,1,COMP_05879,Eagle Holdings Ltd,Financial Services,medium,contraction
-0.036,0.0286,0.0324,1.1823,1.0109,1.6959,0.8196,2.2072,2.1352,0.0101,0.0012,0.0179,1,COMP_08528,Apex Group PLC,Transportation,enterprise,contraction
0.1632,0.3055,0.0568,0.5,0.3605,1.3138,0.6272,1.0795,3.9227,0.0518,0.0309,0.0177,0,COMP_02840,Premier Instruments Co,Mining,small,contraction
0.0271,0.0024,-0.0339,0.5105,0.3863,0.6104,0.5093,3.4378,1.2446,-0.0258,-0.0204,-0.0654,1,COMP_04612,Pacific Group Ltd,Retail,medium,trough
-0.0699,0.1637,0.0557,0.35,0.8274,1.1563,0.8301,3.1599,3.7381,0.0427,0.0351,0.0652,0,COMP_09541,Vertex Analytics LLC,Insurance,small,peak
-0.0461,0.2658,-0.0243,0.7112,1.3152,1.7742,0.8006,2.2989,1.6091,0.0393,-0.0029,0.0425,1,COMP_09208,Innovative Holdings International,Construction,large,expansion
0.2868,0.2035,0.1118,2.4504,1.2305,1.4383,1.487,0.5682,4.2059,0.1137,0.0795,0.1256,0,COMP_02490,Quantum Corp Group,Healthcare,medium,expansion
0.0523,0.0668,-0.0819,0.5568,0.7224,0.8241,0.4478,2.8617,1.1646,-0.0509,0.038,0.0313,1,COMP_06906,Royal Partners International,Renewable Energy,large,peak
-0.004,-0.2695,0.0467,1.2389,0.4989,0.1567,0.862,5.9025,2.8,-0.0109,-0.0126,0.0201,1,COMP_07391,Prime Instruments PLC,Airlines,small,trough
