company_id,company_name,industry,company_size,economic_cycle,is_insolvent
COMP_07139,Global Med PLC,Mining,micro,trough,1
COMP_03224,Atlantic Logistics Inc,Technology,small,peak,0
COMP_07694,Elite Capital Holdings,Mining,large,peak,1
COMP_05393,Apex Digital SA,Construction,large,expansion,1
COMP_00615,Summit Solutions SA,Real Estate,small,trough,0
COMP_09903,Paramount Dynamics Ltd,Energy,large,expansion,1
COMP_01467,Global Resources International,Technology,small,peak,0
COMP_04498,Nexus Commerce International,Biotechnology,small,peak,1
COMP_03043,National Capital Group,Healthcare,small,contraction,0
COMP_02420,Frontier Group Inc,E-Commerce,large,trough,0
COMP_05086,Nova Materials Inc,Technology,micro,peak,1
COMP_03295,Paramount Services Holdings,Automotive,small,trough,0
COMP_06738,Royal Resources Group,Agriculture,large,contraction,1
COMP_01501,Integrated Works International,Healthcare,small,expansion,0
COMP_01522,Vanguard Corp PLC,Banking,medium,trough,0
COMP_09118,Crown Development Ltd,Retail,medium,trough,1
COMP_04233,Heritage Manufacturing Ltd,Pharmaceuticals,small,contraction,1
COMP_07687,Atlantic Capital Corp,Financial Services,medium,expansion,1
COMP_04431,Freedom Capital Co,Retail,small,peak,1
COMP_00391,Titan Industries Co,Healthcare,micro,expansion,0
COMP_09859,Crown Capital Inc,Utilities,large,expansion,0
COMP_07125,Summit Services SA,Energy,medium,peak,1
COMP_05914,Alpha Holdings Co,E-Commerce,medium,peak,1
COMP_08593,Pinnacle Trade LLC,Renewable Energy,medium,trough,1
COMP_04807,Strategic Industries Ltd,Agriculture,small,contraction,1
COMP_08955,Sigma International LLC,Mining,small,trough,0
COMP_08239,Freedom Components Inc,Mining,medium,trough,1
COMP_08045,Peak Analytics SA,Healthcare,medium,expansion,0
COMP_09783,Innovative Partners PLC,Pharmaceuticals,micro,expansion,1
COMP_03994,Royal Trade Ltd,Semiconductors,enterprise,contraction,0
COMP_09552,Vista Group Ltd,Oil & Gas,enterprise,expansion,1
COMP_06610,United Industries Group,Telecommunications,small,expansion,1
COMP_05320,Prime Holdings Group,Agriculture,enterprise,expansion,1
COMP_07120,Sterling Enterprises LLC,Mining,medium,trough,1
COMP_02422,Titan Products PLC,Entertainment,medium,contraction,0
COMP_05605,Core Systems PLC,Logistics,small,contraction,1
COMP_01751,Phoenix Works SA,Manufacturing,medium,trough,0
COMP_09016,Crown Retail SA,Media,large,expansion,1
COMP_09719,United Instruments PLC,Telecommunications,small,expansion,1
COMP_00339,Integrated Tech International,Insurance,medium,peak,0
COMP_08408,Pioneer Devices Holdings,Biotechnology,medium,trough,1
COMP_01342,Pioneer Management SA,REIT,small,expansion,0
COMP_09545,Legacy Management LLC,Entertainment,small,expansion,0
COMP_07983,Vista Group Ltd,Renewable Energy,micro,peak,1
COMP_03641,Heritage Industries Group,Energy,micro,peak,0
COMP_00330,Frontier Power LLC,Manufacturing,small,contraction,0
COMP_08829,Crown Components Group,Real Estate,medium,trough,0
COMP_03005,Peak Group Holdings,Agriculture,small,trough,0
COMP_06961,Metro Management SA,Energy,small,trough,1
COMP_04091,Apex Pharma Ltd,Automotive,large,expansion,0
COMP_02323,Omega Dynamics PLC,Construction,medium,contraction,0
COMP_06668,Summit Logistics International,Energy,large,expansion,1
COMP_07010,Eagle Med Group,Healthcare,large,expansion,1
COMP_04198,Eagle Solutions Corp,Airlines,enterprise,contraction,0
COMP_03550,Pacific Capital PLC,Construction,large,trough,0
COMP_08364,Pioneer Industries Co,Logistics,small,expansion,1
COMP_04204,Pioneer Trade Holdings,Biotechnology,large,trough,1
COMP_09311,Pacific Dynamics Group,Oil & Gas,small,contraction,1
COMP_08937,Atlantic Associates Corp,Hospitality,micro,expansion,0
COMP_06186,Pacific Devices Inc,Agriculture,large,peak,1
COMP_01640,Metro Labs LLC,REIT,large,peak,0
COMP_00061,Atlantic Group SA,REIT,micro,expansion,0
COMP_01241,Strategic Solutions SA,Insurance,large,expansion,0
COMP_05761,Legacy Systems Group,Agriculture,small,contraction,1
COMP_05137,Premier Energy International,Transportation,medium,contraction,1
COMP_02344,Quantum Ventures Inc,REIT,medium,peak,0
COMP_02121,Precision Management Holdings,Renewable Energy,large,peak,0
COMP_01525,Premier Analytics LLC,Renewable Energy,medium,contraction,0
COMP_07618,Innovative Networks LLC,Hospitality,micro,contraction,1
COMP_00154,National Digital Corp,REIT,medium,contraction,0
COMP_00482,Sigma Retail Inc,Pharmaceuticals,small,expansion,0
COMP_06123,Delta Resources Corp,Semiconductors,medium,peak,1
COMP_07675,Royal Systems Corp,Construction,medium,trough,1
COMP_07102,United Industries Holdings,Consumer Goods,micro,trough,1
COMP_01763,Sterling Components LLC,Telecommunications,small,contraction,0
COMP_07716,Frontier Enterprises Co,Utilities,small,trough,1
COMP_09082,Global Group PLC,Real Estate,large,expansion,1
COMP_07480,Atlantic Management Inc,Real Estate,large,expansion,1
COMP_06213,Atlantic Networks LLC,Airlines,medium,peak,1
COMP_04854,United Devices Holdings,Biotechnology,medium,trough,1
COMP_02712,Global Energy SA,Oil & Gas,small,peak,0
COMP_06767,Apex Commerce Ltd,Pharmaceuticals,small,expansion,1
COMP_04151,Quantum Labs Corp,Software,medium,trough,0
COMP_01334,Integrated Management Co,Software,small,peak,0
COMP_08379,Titan Energy LLC,Pharmaceuticals,medium,peak,0
COMP_09390,Global Products LLC,Financial Services,medium,contraction,0
COMP_09708,Vanguard Group Inc,Financial Services,large,expansion,0
COMP_09122,Integrated Devices Corp,Semiconductors,large,trough,0
COMP_03851,Prime Products Ltd,Retail,micro,trough,0
COMP_08341,Alpha Power SA,Utilities,medium,expansion,1
COMP_04125,Frontier Components SA,Biotechnology,small,trough,0
COMP_08964,Royal Brands Group,Banking,small,peak,1
COMP_04789,American Components Co,Consumer Goods,micro,expansion,1
COMP_02867,Crown Capital LLC,Retail,small,expansion,0
COMP_01387,Vertex Manufacturing SA,Insurance,medium,expansion,0
COMP_05942,Global Consulting Ltd,Healthcare,small,trough,1
COMP_03068,Sigma Works Corp,Technology,medium,expansion,0
COMP_09059,Delta Systems SA,Entertainment,enterprise,expansion,0
COMP_03630,Horizon Brands Group,Semiconductors,large,expansion,0
COMP_09456,Paramount Bio Inc,Construction,large,peak,1
COMP_08950,Innovative International PLC,Telecommunications,medium,contraction,0
COMP_03029,Global Labs Corp,Transportation,large,expansion,0
COMP_02970,Sigma Retail Holdings,Transportation,large,contraction,0
COMP_08647,Horizon Components Ltd,Oil & Gas,large,expansion,1
COMP_06137,United Holdings Group,Pharmaceuticals,large,trough,1
COMP_08802,Dynamic Ventures LLC,REIT,medium,contraction,1
COMP_04264,United Manufacturing PLC,Automotive,small,expansion,1
COMP_00646,American Components Ltd,Semiconductors,small,expansion,0
COMP_09654,American Retail Co,Renewable Energy,micro,expansion,0
COMP_02075,Vanguard Commerce SA,Insurance,large,contraction,0
COMP_00342,American Group Holdings,Software,large,expansion,0
COMP_08042,Nexus Industries SA,Semiconductors,enterprise,contraction,1
COMP_01623,Sterling Holdings Group,Entertainment,enterprise,expansion,0
COMP_07142,Advanced Retail Co,Logistics,medium,contraction,1
COMP_05797,Eagle Works Co,Renewable Energy,small,contraction,1
COMP_07185,Sterling Capital International,Technology,large,trough,1
COMP_08233,Nexus Materials Co,Entertainment,enterprise,contraction,0
COMP_05476,Sterling Solutions International,REIT,small,expansion,1
COMP_09253,Core Networks Holdings,Biotechnology,medium,contraction,1
COMP_00075,Core Enterprises LLC,Construction,medium,contraction,0
COMP_08634,Crown Brands LLC,Banking,medium,contraction,0
COMP_09230,Heritage Logistics Co,Financial Services,medium,peak,1
COMP_02052,Apex Networks Group,Retail,medium,expansion,0
COMP_02542,American Industries LLC,Airlines,small,trough,0
COMP_01302,Royal Manufacturing Ltd,Logistics,small,trough,0
COMP_05878,Innovative Dynamics SA,Healthcare,micro,contraction,1
COMP_07369,Heritage Digital Ltd,REIT,medium,contraction,1
COMP_01305,Integrated Labs Holdings,Technology,micro,contraction,0
COMP_08429,Advanced Solutions Ltd,Software,small,contraction,1
COMP_09095,Phoenix Consulting Co,Insurance,medium,expansion,1
COMP_02600,Integrated Med PLC,Telecommunications,medium,expansion,0
COMP_02574,Peak Logistics PLC,Logistics,enterprise,expansion,0
COMP_03187,Pioneer Tech International,Construction,micro,trough,0
COMP_02769,Core Consulting Group,Hospitality,medium,contraction,0
COMP_04832,Vanguard Power International,Oil & Gas,large,contraction,1
COMP_04224,Vertex Enterprises Ltd,Manufacturing,large,contraction,1
COMP_09650,Delta Ventures Ltd,Automotive,small,contraction,1
COMP_02107,Pioneer Analytics International,Utilities,small,contraction,0
COMP_02680,National Energy Co,Financial Services,medium,expansion,0
COMP_01388,Innovative Management SA,Software,micro,trough,0
COMP_08932,Pioneer Development Corp,Healthcare,medium,contraction,1
COMP_09660,Paramount Materials Ltd,Construction,large,expansion,0
COMP_07084,Pacific Capital Group,Oil & Gas,medium,expansion,1
COMP_01280,Legacy Enterprises Inc,REIT,large,trough,0
COMP_00805,Peak Tech LLC,Semiconductors,micro,contraction,0
COMP_01556,Pacific Instruments LLC,Technology,small,contraction,0
COMP_09487,Strategic Digital SA,Consumer Goods,micro,trough,1
COMP_04567,Zenith Industries Holdings,Biotechnology,medium,contraction,1
COMP_09670,Innovative Retail Holdings,Renewable Energy,small,expansion,0
COMP_04842,Core Enterprises Inc,Pharmaceuticals,medium,contraction,1
COMP_03595,Vanguard Networks Holdings,Real Estate,medium,trough,0
COMP_06036,Nova Bio SA,REIT,micro,trough,1
COMP_06853,Nexus Brands SA,Manufacturing,large,expansion,1
COMP_08706,Vertex Group Holdings,REIT,micro,peak,1
COMP_04178,Eagle Manufacturing PLC,Consumer Goods,small,expansion,0
COMP_01309,Crown Industries Group,Semiconductors,micro,contraction,0
COMP_03453,Vertex Ventures LLC,Oil & Gas,small,contraction,0
COMP_03696,United Holdings PLC,Consumer Goods,large,expansion,0
COMP_04243,Paramount Energy PLC,Semiconductors,large,trough,1
COMP_02199,Eagle Bio Holdings,Logistics,small,peak,0
COMP_04426,Vertex Partners Holdings,Mining,small,contraction,1
COMP_06151,Innovative Enterprises SA,Consumer Goods,small,expansion,1
COMP_00944,Delta Instruments PLC,Energy,large,trough,0
COMP_00823,Horizon Analytics Corp,Consumer Goods,micro,contraction,0
COMP_05006,Elite Management Corp,Renewable Energy,medium,contraction,1
COMP_06613,Royal Logistics Corp,Software,small,peak,1
COMP_08357,Nova Manufacturing Holdings,Entertainment,medium,expansion,1
COMP_05620,Innovative Holdings Holdings,Construction,enterprise,expansion,1
COMP_04548,Titan Med Co,REIT,large,contraction,1
COMP_02539,Frontier International PLC,Mining,small,trough,0
COMP_05208,Crown Enterprises Holdings,Mining,small,contraction,1
COMP_09515,Freedom Industries SA,REIT,medium,expansion,1
COMP_09010,Pioneer Power Holdings,Renewable Energy,small,peak,0
COMP_03055,Omega Products Co,Utilities,micro,expansion,0
COMP_03676,Pioneer Labs Holdings,Retail,enterprise,trough,0
COMP_07777,Quantum Retail PLC,Banking,large,trough,1
COMP_07219,United Components LLC,Automotive,large,peak,1
COMP_06723,Horizon Digital Corp,Logistics,small,expansion,1
COMP_03301,Nova Med LLC,Logistics,medium,contraction,0
COMP_03311,Paramount Holdings PLC,Media,medium,contraction,0
COMP_07222,Zenith Resources Corp,Transportation,small,trough,1
COMP_08520,Heritage Brands SA,Entertainment,medium,contraction,1
COMP_05955,Dynamic Services PLC,Technology,micro,trough,1
COMP_00833,Eagle Materials Corp,Software,small,expansion,0
COMP_03463,Metro Dynamics International,Entertainment,medium,expansion,0
COMP_07644,Advanced Ventures Co,Telecommunications,large,contraction,1
COMP_00055,Pacific Dynamics Corp,Entertainment,medium,trough,0
COMP_03452,Peak Digital Ltd,Oil & Gas,small,peak,0
COMP_06306,Atlantic Trade Corp,Software,micro,contraction,1
COMP_01482,Sterling Group International,Semiconductors,enterprise,expansion,0
COMP_04874,Liberty Devices SA,REIT,medium,expansion,1
COMP_08039,Summit Power Ltd,Utilities,medium,trough,0
COMP_03336,Vanguard Holdings Group,Technology,large,trough,0
COMP_06017,Sterling Components International,Manufacturing,medium,expansion,1
COMP_04927,National Enterprises Inc,Oil & Gas,medium,expansion,1
COMP_05798,Metro Enterprises SA,Renewable Energy,medium,peak,1
COMP_09832,Vanguard Consulting SA,Telecommunications,small,trough,1
COMP_05084,Pacific Services LLC,Pharmaceuticals,small,expansion,1
COMP_06646,Atlantic Consulting Group,Software,medium,contraction,1
COMP_05491,Titan Systems LLC,Automotive,small,contraction,1
COMP_00769,Prime Management International,Manufacturing,medium,peak,0
COMP_02066,Heritage Industries Group,Healthcare,medium,contraction,0
COMP_09501,Crown Ventures Group,Energy,micro,expansion,1
COMP_07312,Global Dynamics SA,Biotechnology,medium,contraction,1
COMP_08478,Royal Labs Ltd,Technology,micro,expansion,1
COMP_04525,Vertex Works SA,Healthcare,micro,contraction,1
COMP_02718,Vertex Pharma PLC,REIT,medium,trough,0
COMP_02080,United Tech Corp,Software,small,expansion,0
COMP_08915,Advanced Resources Co,Semiconductors,medium,peak,0
COMP_00952,Crown Consulting Inc,Manufacturing,small,peak,0
COMP_08059,National Bio PLC,Renewable Energy,small,expansion,1
COMP_02483,Sigma International LLC,Financial Services,small,expansion,0
COMP_01760,Atlantic Pharma LLC,Technology,medium,contraction,0
COMP_04423,Summit Logistics Corp,Mining,large,contraction,1
COMP_06705,Precision Associates Inc,Retail,small,trough,1
COMP_05183,Eagle Solutions Ltd,Real Estate,micro,contraction,1
COMP_08534,Alpha Development Holdings,Technology,micro,peak,1
COMP_03702,Paramount Pharma SA,Retail,small,peak,0
COMP_04244,Apex Pharma PLC,Airlines,medium,expansion,1
COMP_00689,Zenith Networks Co,Airlines,small,trough,0
COMP_03433,Zenith Bio Co,Insurance,small,contraction,0
COMP_04945,Alpha Networks Ltd,Transportation,enterprise,peak,1
COMP_00967,Sigma Logistics Group,Software,small,expansion,0
COMP_09485,Liberty Devices Ltd,REIT,small,peak,0
COMP_02714,Nova Associates Co,Pharmaceuticals,small,contraction,0
COMP_04758,Delta Resources Group,Telecommunications,medium,expansion,1
COMP_09546,Crown Networks Inc,Pharmaceuticals,micro,expansion,0
COMP_06321,Eagle Commerce International,Retail,micro,contraction,1
COMP_05976,Crown Materials Inc,Energy,medium,expansion,1
COMP_03573,Atlantic Commerce Holdings,Biotechnology,small,contraction,0
COMP_05300,Innovative Manufacturing Holdings,Semiconductors,micro,expansion,1
COMP_01991,Precision International Inc,Technology,medium,contraction,0
COMP_01206,Phoenix Components LLC,Energy,medium,expansion,0
COMP_04972,Advanced Holdings PLC,Pharmaceuticals,small,contraction,1
COMP_06784,National Consulting Corp,Technology,large,contraction,1
COMP_03601,Delta Solutions SA,Consumer Goods,medium,expansion,0
COMP_06491,Vista Development Co,Pharmaceuticals,large,expansion,1
COMP_08610,Advanced Industries Group,E-Commerce,small,expansion,1
COMP_09979,Freedom Commerce PLC,Utilities,small,expansion,0
COMP_08071,Innovative Manufacturing International,Technology,enterprise,contraction,1
COMP_08578,Vanguard Retail Ltd,REIT,small,expansion,0
COMP_07974,Phoenix Consulting PLC,Telecommunications,medium,contraction,1
COMP_01626,Frontier Development Ltd,Utilities,micro,contraction,0
COMP_00537,National Manufacturing Group,Automotive,medium,expansion,0
COMP_08767,Quantum Commerce Group,Semiconductors,large,peak,0
COMP_07971,Pinnacle Trade Ltd,Retail,large,trough,1
COMP_04213,Freedom Ventures International,Energy,medium,contraction,1
COMP_06457,Phoenix Retail SA,Real Estate,large,expansion,1
COMP_03508,Pacific Products Group,Banking,medium,expansion,0
COMP_08394,Horizon Retail Corp,Agriculture,medium,contraction,0
COMP_07113,Paramount Systems Holdings,Transportation,small,expansion,1
COMP_02709,Vista Instruments International,Agriculture,small,trough,0
COMP_05032,Metro Partners Co,Agriculture,enterprise,trough,1
COMP_06515,National Energy Ltd,Airlines,small,contraction,1
COMP_04663,Dynamic Development Co,Energy,large,contraction,1
COMP_04022,Sterling Systems PLC,Renewable Energy,micro,expansion,0
COMP_01855,Premier Bio Corp,Semiconductors,small,expansion,0
COMP_09426,Strategic International Holdings,Agriculture,medium,expansion,1
COMP_02873,Precision Labs LLC,Financial Services,medium,expansion,0
COMP_03031,Quantum Industries Co,Manufacturing,small,expansion,0
COMP_01646,Freedom Consulting Ltd,Biotechnology,micro,expansion,0
COMP_03418,Innovative Digital PLC,Hospitality,small,expansion,0
COMP_03477,Pinnacle Associates Group,Transportation,enterprise,trough,0
COMP_09553,Global Holdings Ltd,Manufacturing,enterprise,contraction,0
COMP_01793,Strategic Consulting Corp,Airlines,medium,contraction,0
COMP_03798,Omega Bio Corp,Automotive,small,contraction,0
COMP_03369,Atlantic Med SA,Banking,medium,trough,0
COMP_07197,Phoenix Holdings Ltd,Agriculture,large,expansion,1
COMP_09642,Pacific Corp SA,Telecommunications,micro,peak,0
COMP_05110,Nexus Consulting International,Agriculture,medium,contraction,1
COMP_06025,Titan Group Group,REIT,small,peak,1
COMP_08796,Vanguard Trade Group,Hospitality,large,expansion,1
COMP_09295,Pacific Commerce SA,Retail,medium,expansion,1
COMP_00127,Paramount Solutions SA,Technology,small,contraction,0
COMP_05960,Nexus Pharma Ltd,Agriculture,medium,contraction,1
COMP_03877,Legacy Tech Inc,E-Commerce,medium,expansion,0
COMP_04452,United Manufacturing Corp,Software,enterprise,trough,1
COMP_07148,Titan Resources SA,Utilities,enterprise,expansion,1
COMP_03532,Dynamic Digital Corp,Insurance,large,trough,0
